# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	7312
#@/user_id	tsbu-jdh
a;bj;ek;tz;ek; 	阿	c=2 d=2.40745e-06 t=7312
xin;gv;ux,xq,xu;go;uo; 	馨	c=1 d=2.57413e-06 t=7312
xin;nn;dd;hx;dd; 	心	c=18 d=1.53411 t=7312
xin;nn;dd;hx;dd; huai;nh;xb;hc;xb; 	心怀	c=1 d=3.55347e-05 t=7312
xin;nn;dd;hx;dd; ji;na;xj;hh;xz; 	心悸	c=1 d=3.13646e-07 t=7312
xin;nn;dd;hx;dd; li;ag;wl;nd;wl; 	心理	c=5 d=0.0337141 t=7312
xin;nn;dd;hx;dd; li;vg;aa,tt;dl;la; 	心里	c=1 d=3.11276e-06 t=7312
xin;nn;dd;hx;dd; ling;st;hx,xh;bc;eh; 	心灵	c=7 d=0.784221 t=7312
xin;nn;dd;hx;dd; qing;nl;xq;hv;xo; 	心情	c=3 d=3.19944e-06 t=7312
xin;nn;dd;hx;dd; ru;yo;nk;bd;nk; 	心如	c=1 d=1.33711e-06 t=7312
xin;nn;dd;hx;dd; sheng;gp;um;gc;up; 	心声	c=1 d=0.106459 t=7312
xin;nn;dd;hx;dd; tai;xn;xt;mh;tx; 	心态	c=3 d=4.18015e-05 t=7312
xin;nn;dd;hx;dd; tong;mp;by;at;by; 	心痛	c=1 d=1.71688e-06 t=7312
xin;nn;dd;hx;dd; wu;uk;ag,ay,ee;du;ay; 	心无	c=1 d=1.72966e-05 t=7312
xin;nn;dd;hx;dd; xia;dh;ab,ad;fy;ab; 	心下	c=1 d=0.0122161 t=7312
xin;nn;dd;hx;dd; yi;bn,cn;xy,lx;xh;lx; 	心意	c=1 d=3.2398e-06 t=7312
xin;nn;dd;hx;dd; yuan;rn;xy;xh;ix; 	心愿	c=1 d=1.19783e-06 t=7312
xin;nn;dd;hx;dd; zhong;op;aa,ka;dg;ll; 	心中	c=6 d=0.0151876 t=7312
xin;xo,xc;ry;js;rk; 	信	c=12 d=0.559915 t=7312
xin;xo,xc;ry;js;rk; feng;gk;cg;gk;tc; 	信封	c=1 d=2.06579e-06 t=7312
xin;xo,xc;ry;js;rk; kou;oo;aa;dk;la; ci;ra;vc;su;vf; huang;zf;ad,cb;nh;cb; 	信口雌黄	c=1 d=7.01532e-07 t=7312
xin;xo,xc;ry;js;rk; xi;sn;xz,zx;oh;zx; 	信息	c=1 d=2.91687e-06 t=7312
xin;xo,xc;ry;js;rk; yang;xb;re,ry;jz;re; 	信仰	c=3 d=0.758249 t=7312
xin;xo,xc;ry;js;rk; zhi;er;su;ib;su; 	信纸	c=1 d=2.57413e-06 t=7312
xing;gs;tu,ty;gg;tg; fu;hw;uf,ut;fq;pt; 	幸福	c=2 d=4.63601e-06 t=7312
xing;hf;ba,db;kh;xb; shuai;ih;yv,wy;tf;wy; 	兴衰	c=1 d=0.000446085 t=7312
xing;hj;xd,xi;px;ii; 	行	c=21 d=0.85092 t=7312
xing;hj;xd,xi;px;ii; dong;uu;ly,yl;bs;el; 	行动	c=4 d=4.45271e-06 t=7312
xing;hj;xd,xi;px;ii; nang;dh;ay;nt;ay; 	行囊	c=1 d=0.0824965 t=7312
xing;hj;xd,xi;px;ii; shi;zy;mu;nb;mu; zheng;cr;yv;ss;yv; 	行驶证	c=1 d=1.45573e-06 t=7312
xing;hj;xd,xi;px;ii; wei;hh,uu;dd;ii;dd; 	行为	c=1 d=1.75157e-06 t=7312
xing;hj;xd,xi;px;ii; zong;gf;zz;pf;zx; 	行踪	c=1 d=3.30524e-06 t=7312
xing;na;xu;hl;xu; 	性	c=12 d=0.862197 t=7312
xing;na;xu;hl;xu; ming;eb;re;jz;re; 	性命	c=1 d=4.31932e-07 t=7312
xing;na;xu;hl;xu; qing;nl;xq;hv;xo; 	性情	c=1 d=0.000812821 t=7312
xing;na;xu;hl;xu; zhi;um;bu,pb;xo;pr; 	性质	c=1 d=0.00012341 t=7312
xing;ui;dk;fp;kd; jing;zo,zc;yj;ls;ck; 	刑警	c=1 d=2.51057e-06 t=7312
xing;ui;dk;fp;kd; zhen;xm;rv;jo;rr; 	刑侦	c=1 d=2.58703e-06 t=7312
xing;uu;pk;fe;kp; cheng;rh;gg,wg;na;wv; 	形成	c=1 d=0.0295994 t=7312
xing;uu;pk;fe;kp; shi;ha,ap;gy,yg;pu;yg; 	形式	c=1 d=1.21593e-06 t=7312
xing;uu;pk;fe;kp; xiang;gh;du,pd,ua;wx;dn; 	形象	c=2 d=9.29884e-05 t=7312
xing;va;ou;ol;ou; 	星	c=2 d=0.600496 t=7312
xing;ya;nu;bl;nu; 	姓	c=1 d=0.00078095 t=7312
xing;ya;nu;bl;nu; ming;fo;xk;ld;xk; 	姓名	c=1 d=4.29775e-07 t=7312
xiong;ok;ke;dp;ke; 	兄	c=1 d=6.50731e-05 t=7312
xiong;ok;ke;dp;ke; di;fu;bp;ht;bp; 	兄弟	c=2 d=0.0835425 t=7312
xiong;yp,ry;ik,ki;bm;xk; can;fa;dj;gp;dj; 	凶残	c=1 d=1.60081e-06 t=7312
xiong;yp,ry;ik,ki;bm;xk; e;dn;xy;fh;yx; 	凶恶	c=1 d=0.000223746 t=7312
xiu;fg;yi;gg;yi; 	羞	c=1 d=1.27827e-06 t=7312
xiu;uu;hn;xv;hn; 	秀	c=1 d=1.23431e-06 t=7312
xiu;xu;rp;je;rp; gai;tj;wj,jw;vh;jw; 	修改	c=2 d=0.000362504 t=7312
xiu;xw;rm;je;rm; 	休	c=1 d=1.53433e-07 t=7312
xiu;xw;rm;je;rm; xi;sn;xz,zx;oh;zx; 	休息	c=2 d=5.19529e-07 t=7312
xu;cs;yw;sn;yw; 	许	c=2 d=5.93679e-05 t=7312
xu;cs;yw;sn;yw; duo;ff;xx;ll;xx; 	许多	c=5 d=0.0328804 t=7312
xu;hf;xy;wx;ih; 	徐	c=7 d=4.26174e-06 t=7312
xu;pd;hy;zc;hy; 	虚	c=7 d=1.1284 t=7312
xu;pd;hy;zc;hy; wei;xu,xh;rw;ji;rw; 	虚伪	c=3 d=2.96095e-06 t=7312
xu;pd;hy;zc;hy; yun;up;es,se;by;es; 	虚云	c=1 d=2.3939e-05 t=7312
xu;rp;gy;xi;gl; 	序	c=1 d=1.22815e-06 t=7312
xu;ye;ye;tl;ye; 	需	c=2 d=0.985112 t=7312
xuan;bq;zx;qu;ze; 	选	c=1 d=1.56911e-06 t=7312
xuan;bq;zx;qu;ze; xiang;pm;gy,yg;uw;gr; 	选项	c=2 d=3.78831e-06 t=7312
xuan;bq;zx;qu;ze; zi;ia;bz;wh;bz; 	选字	c=1 d=3.25603e-06 t=7312
xuan;ev;sx;io;so; lan;tu;hl;ct;hs; 	绚烂	c=4 d=1.44963e-06 t=7312
xuan;id;bg;wf;ba; chuan;xh;rv;ji;rv; 	宣传	c=1 d=1.53804e-06 t=7312
xuan;id;bg;wf;ba; shi;uf;ex,ad;fs;ex; 	宣示	c=1 d=0.000165755 t=7312
xuan;id;bg;wf;ba; yang;ju;fy;ue;fp; 	宣扬	c=1 d=1.58488e-06 t=7312
xue;ha;dz,zb;kh;xz; 	学	c=5 d=2.43825e-06 t=7312
xue;ha;dz,zb;kh;xz; hui;ep;ry;jb;rs; le;rp;aa,vu;rl;vl; 	学会了	c=1 d=2.99071e-06 t=7312
xue;ha;dz,zb;kh;xz; sheng;aa;na;ls;pf; 	学生	c=4 d=1.07943e-05 t=7312
xue;ha;dz,zb;kh;xz; xiao;wy;mj;eb;mx; 	学校	c=4 d=3.74679e-06 t=7312
xue;ud,ua;pa,pm;ta;pm; 	血	c=2 d=2.87344e-06 t=7312
xue;ud,ua;pa,pm;ta;pm; mai;lh;oy;vk;oy; 	血脉	c=2 d=0.234139 t=7312
xue;ys;yx;tb;ye; 	雪	c=5 d=0.011341 t=7312
xun;cp;yi;so;yi; chi;uh;jd,pd;ti;pd; 	训斥	c=1 d=1.02584e-06 t=7312
xun;hs;xd;wq;io; 	循	c=1 d=0.000457378 t=7312
xun;rq;zu,zx;au;zu; su;dq;zu;xu;zu; 	迅速	c=1 d=1.8692e-06 t=7312
xun;sk;cx,xc;bk;ec; 	寻	c=3 d=6.78578e-06 t=7312
xun;sk;cx,xc;bk;ec; mi;hk;jv,vj;ye;pe; 	寻觅	c=1 d=3.28876e-06 t=7312
xun;sk;cx,xc;bk;ec; zhao;ja;fg;up;fg; 	寻找	c=2 d=2.74683e-06 t=7312
ya;ou;ky;dl;ky; 	呀	c=1 d=1.47774e-06 t=7312
ya;rh;id,it;xi;id; li;uu;gp;sl;vp; 	压力	c=4 d=7.83186e-06 t=7312
yan;at;fs;am;fb; 	艳	c=1 d=0.000270565 t=7312
yan;bm,im;yy;iw;ir; se;gt;db;xm;db; 	颜色	c=1 d=9.75809e-07 t=7312
yan;cc,io;da,dk,wk;sy;wk; 	言	c=7 d=0.0511981 t=7312
yan;cc,io;da,dk,wk;sy;wk; ci;ss;ux,xu;an;qu; 	言辞	c=1 d=2.58703e-06 t=7312
yan;cc,io;da,dk,wk;sy;wk; shuo;ck;yd;sp;ye; 	言说	c=1 d=4.13923e-06 t=7312
yan;cc,io;da,dk,wk;sy;wk; yu;co;yw;sd;yk; 	言语	c=1 d=2.69261e-06 t=7312
yan;dr;ap,yp;fx;yp; 	严	c=2 d=2.33887e-06 t=7312
yan;dr;ap,yp;fx;yp; zhong;sg;pa,ql;ld;pa; 	严重	c=3 d=4.15003e-05 t=7312
yan;gd,ga;mb;ga;tm; 	盐	c=1 d=0.0250972 t=7312
yan;iy;bn;wb;bn; 	宴	c=1 d=0.65377 t=7312
yan;ko;dk;kd;dk; 	沿	c=1 d=0.436049 t=7312
yan;ko;dk;kd;dk; zhe;fs;yo;gq;yo; 	沿着	c=3 d=0.683606 t=7312
yan;rb;iq,qi;xm;iq; 	厌	c=1 d=0.000291637 t=7312
yan;sh;og;qi;og; 	眼	c=1 d=1.00553e-06 t=7312
yan;sh;og;qi;og; jiao;gp;dy;xt;dy; 	眼角	c=1 d=4.36272e-07 t=7312
yan;sh;og;qi;og; jing;sl;oq;qv;oo; 	眼睛	c=1 d=7.30162e-07 t=7312
yan;sh;og;qi;og; lei;ks;do;kq;do; 	眼泪	c=2 d=0.00198204 t=7312
yan;sh;og;qi;og; li;vg;aa,tt;dl;la; 	眼里	c=2 d=5.27367e-05 t=7312
yan;sh;og;qi;og; qian;fi;bd,qd;hp;bd; 	眼前	c=1 d=0.0788664 t=7312
yan;sh;og;qi;og; se;gt;db;xm;db; 	眼色	c=2 d=1.97125e-06 t=7312
yan;sh;og;qi;og; shen;hp;uu;fg;pu; 	眼神	c=2 d=1.52468e-06 t=7312
yan;tp;uk;ml;uk; jiu;ir;xj,bj;ek;bj; cheng;rh;gg,wg;na;wv; guo;vw;ad,tm;qe;ln; 	研究成果	c=1 d=2.42422e-06 t=7312
yan;tx;hy;cm;hd; 	烟	c=1 d=0.0117959 t=7312
yan;tx;hy;cm;hd; shu;zv;cu;lo;co; 	烟薯	c=9 d=0.00161592 t=7312
yan;yn;ny;bc;nh; 	嫣	c=1 d=2.27166e-06 t=7312
yan;zd;ma,mq;nf;ma; 	验	c=1 d=0.537944 t=7312
yan;zd;ma,mq;nf;ma; zheng;cr;yv;ss;yv; 	验证	c=7 d=0.856424 t=7312
yang;bv;eo;to;eo; 	阳	c=1 d=1.60081e-06 t=7312
yang;bv;eo;to;eo; guang;hk;ea,xw;mg;xw; 	阳光	c=4 d=5.02404e-06 t=7312
yang;fp;da;gy;bl; 	羊	c=1 d=8.87372e-07 t=7312
yang;fp;ya,yd;gp;yl; 	养	c=1 d=0.0108347 t=7312
yang;fp;ya,yd;gp;yl; fu;fy;bi,pd;hb;bx; 	养父	c=1 d=4.74976e-07 t=7312
yang;wp;my;eg;my; 	样	c=1 d=0.740818 t=7312
yang;wp;my;eg;my; zi;aa;aa,vh;hi;va; 	样子	c=4 d=6.14989e-06 t=7312
yang;wu;my;ee;mp; jie;wn;hm,mh;ec;mh; 	杨杰	c=1 d=3.30524e-06 t=7312
yang;xb;re,ry;jz;re; 	仰	c=2 d=1.15723 t=7312
yang;xp;ry;jg;ry; gong;pj;gw,wg;uh;gw; 	佯攻	c=1 d=1.59283e-06 t=7312
yao;hq;zf;yu;zf; yuan;uq;zy;mu;ze; 	遥远	c=3 d=2.30993e-06 t=7312
yao;py;xn;vb;xn; 	要	c=1 d=3.42298e-06 t=7312
yao;py;xn;vb;xn; qiu;dh;ad;fi;ad; 	要求	c=1 d=3.2398e-06 t=7312
yao;py;xn;vb;xn; shi;ve;op,ov;ot;or; 	要是	c=1 d=1.48514e-06 t=7312
yao;py;xn;vb;xn; zuo;xj;rg;jh;rw; 	要做	c=1 d=1.36412e-06 t=7312
yao;sq;zj,zw;uu;zw; qing;cl;yq;sv;yo; 	邀请	c=2 d=2.41213e-06 t=7312
yao;zh;cy;li;cu; pin;oo;kk;dd;kk; 	药品	c=2 d=2.04523e-06 t=7312
ye;dm;ab;wy;ar; 	页	c=1 d=5.77244e-07 t=7312
ye;ih;wd,ww;zv;wn; 	夜	c=3 d=0.577198 t=7312
ye;ih;wd,ww;zv;wn; shi;hk;ju,uj;fe;pe; 	夜视	c=1 d=0.000239969 t=7312
ye;ih;wd,ww;zv;wn; shi;iy;wj;zr;wj; 	夜市	c=2 d=0.000484768 t=7312
ye;ih;wd,ww;zv;wn; wan;vk;om;op;ov; 	夜晚	c=2 d=4.72641e-06 t=7312
ye;os;ku;dn;ku; 	叶	c=1 d=8.3153e-07 t=7312
ye;pd;aa;cy;la; 	业	c=5 d=0.120146 t=7312
ye;pd;aa;cy;la; wu;ju;wl;hs;wl; 	业务	c=2 d=4.85036e-07 t=7312
ye;pd;aa;cy;la; wu;ju;wl;hs;wl; yuan;om;kb;do;kr; 	业务员	c=1 d=1.88343e-07 t=7312
ye;rr;gg;ey;vv; 	也	c=1 d=2.42422e-06 t=7312
ye;rr;gg;ey;vv; jiao;op;kj;di;kl; 	也叫	c=1 d=0.000177774 t=7312
ye;rr;gg;ey;vv; shi;ve;op,ov;ot;or; 	也是	c=1 d=0.000238772 t=7312
ye;rr;gg;ey;vv; xu;cs;yw;sn;yw; 	也许	c=6 d=2.66582e-06 t=7312
ye;vp;ly,yl;di;ll; 	野	c=2 d=0.000296816 t=7312
ye;vp;ly,yl;di;ll; shi;oy;ad,ki;db;ln; 	野史	c=2 d=0.000487198 t=7312
yi;ae;bp;vt;br; dian;pn;hv;yc;lh; 	疑点	c=1 d=6.41151e-07 t=7312
yi;ae;bp;vt;br; lv;pn;hx,xh;zh;hx; 	疑虑	c=1 d=5.38128e-05 t=7312
yi;bn,cn;xy,lx;xh;lx; 	意	c=9 d=0.714613 t=7312
yi;bn,cn;xy,lx;xh;lx; shi;cf;yv;sh;yb; 	意识	c=1 d=9.00784e-07 t=7312
yi;bn,cn;xy,lx;xh;lx; si;wn;tx,xt;qh;tx; 	意思	c=2 d=0.733447 t=7312
yi;bn,cn;xy,lx;xh;lx; wei;oe;kw;da;kw; 	意味	c=2 d=4.59925e-05 t=7312
yi;bn,cn;xy,lx;xh;lx; yi;hy,yh;di,id;ib;dx; 	意义	c=4 d=0.794052 t=7312
yi;dd;aa;fi;aa; 	一	c=13 d=8.06686e-06 t=7312
yi;dd;aa;fi;aa; ba;jt;fb;um;fb; 	一把	c=2 d=2.00473e-06 t=7312
yi;dd;aa;fi;aa; bai;ds;ab;fu;ab; 	一百	c=0 d=3.28083e-08 t=7312
yi;dd;aa;fi;aa; bai;ds;ab;fu;ab; bei;wh;mb;ec;mb; 	一百杯	c=1 d=3.29727e-07 t=7312
yi;dd;aa;fi;aa; ban;tl;vu;ir;vy; 	一般	c=4 d=7.45199e-06 t=7312
yi;dd;aa;fi;aa; bian;uq;zl;su;zl; 	一边	c=2 d=3.60987e-06 t=7312
yi;dd;aa;fi;aa; ceng;qp;uy;cb;us; 	一层	c=1 d=1.70832e-06 t=7312
yi;dd;aa;fi;aa; chang;gu;ty;ge;tp; 	一场	c=4 d=4.52343e-06 t=7312
yi;dd;aa;fi;aa; chang;gu;ty;ge;tp; xue;ys;yx;tb;ye; 	一场雪	c=0 d=1.48514e-07 t=7312
yi;dd;aa;fi;aa; ci;fe;dq;we;dr; 	一次	c=2 d=3.76384e-06 t=7312
yi;dd;aa;fi;aa; dao;fq;zu;hu;zz; 	一道	c=1 d=5.19707e-07 t=7312
yi;dd;aa;fi;aa; dian;pn;hv;yc;lh; 	一点	c=4 d=5.30771e-05 t=7312
yi;dd;aa;fi;aa; duan;ul;ud,du,pu;ur;py; 	一段	c=4 d=0.00136179 t=7312
yi;dd;aa;fi;aa; fang;ff;dg,wd,dp,dw;lf;dw; 	一方	c=1 d=1.56129e-06 t=7312
yi;dd;aa;fi;aa; feng;gk;cg;gk;tc; 	一封	c=1 d=1.95524e-06 t=7312
yi;dd;aa;fi;aa; fu;di;df,dt;fp;ad; 	一副	c=2 d=0.00514675 t=7312
yi;dd;aa;fi;aa; ge;ep;ra,pa;jg;rl; 	一个	c=0 d=1.70832e-07 t=7312
yi;dd;aa;fi;aa; gen;wh;mg;ei;mg; 	一根	c=1 d=1.24049e-06 t=7312
yi;dd;aa;fi;aa; hang;hj;xd,xi;px;ii; 	一行	c=2 d=3.40732e-06 t=7312
yi;dd;aa;fi;aa; jian;dq;jj;zu;jz; 	一键	c=1 d=3.38892e-06 t=7312
yi;dd;aa;fi;aa; jian;xb;rn;jq;rn; 	一件	c=1 d=6.06839e-07 t=7312
yi;dd;aa;fi;aa; jiao;gp;dy;xt;dy; 	一角	c=2 d=4.48129e-06 t=7312
yi;dd;aa;fi;aa; jie;zb;ce;lz;ce; 	一节	c=2 d=0.112677 t=7312
yi;dd;aa;fi;aa; ke;vm;yg;qw;gr; 	一颗	c=2 d=1.71855e-06 t=7312
yi;dd;aa;fi;aa; kou;oo;aa;dk;la; qi;ss;py,ry;vq;pv; 	一口气	c=1 d=3.24818e-07 t=7312
yi;dd;aa;fi;aa; lian;ld;oa,oq;vf;oa; 	一脸	c=1 d=3.07383e-05 t=7312
yi;dd;aa;fi;aa; liang;te;il;ym;il; 	一辆	c=2 d=1.38912e-06 t=7312
yi;dd;aa;fi;aa; liu;kr;di;ko;dv; 	一流	c=1 d=0.00096344 t=7312
yi;dd;aa;fi;aa; lv;ey;sl;ib;sn; 	一缕	c=2 d=1.96048e-06 t=7312
yi;dd;aa;fi;aa; mian;dd,du;aa;bm;aa; 	一面	c=2 d=3.08179e-06 t=7312
yi;dd;aa;fi;aa; mo;je;fm;ue;fm; 	一抹	c=2 d=2.07649e-06 t=7312
yi;dd;aa;fi;aa; nv;yy;aa,vh;bn;va; 	一女	c=1 d=0.00102302 t=7312
yi;dd;aa;fi;aa; pi;ja;fb;uv;fb; 	一批	c=2 d=4.83807e-05 t=7312
yi;dd;aa;fi;aa; pian;ii,ur;pa,pv;ap;pv; 	一片	c=3 d=2.55836e-06 t=7312
yi;dd;aa;fi;aa; qi;qt;zj;pv;tj; 	一起	c=1 d=1.67883e-07 t=7312
yi;dd;aa;fi;aa; qun;rp;yj;bg;yy; 	一群	c=2 d=1.53136e-06 t=7312
yi;dd;aa;fi;aa; ru;yo;nk;bd;nk; 	一如	c=1 d=1.60884e-06 t=7312
yi;dd;aa;fi;aa; sheng;gp;um;gc;up; 	一声	c=1 d=8.61149e-07 t=7312
yi;dd;aa;fi;aa; tiao;jf;wm;he;wm; 	一条	c=2 d=3.33846e-06 t=7312
yi;dd;aa;fi;aa; ting;xj;rt;ja;rd; 	一停	c=1 d=1.50759e-06 t=7312
yi;dd;aa;fi;aa; tou;hx;dd;wm;dd; 	一头	c=1 d=8.48327e-07 t=7312
yi;dd;aa;fi;aa; xi;uf;ps;ti;px; lie;fi;dd;gp;dd; 	一系列	c=1 d=1.78695e-06 t=7312
yi;dd;aa;fi;aa; xie;ru;ec;sm;ve; 	一些	c=1 d=8.02928e-07 t=7312
yi;dd;aa;fi;aa; ye;ih;wd,ww;zv;wn; 	一夜	c=1 d=1.42691e-06 t=7312
yi;dd;aa;fi;aa; zhan;ad,aa;mj;fa;jm; 	一盏	c=2 d=3.19156e-06 t=7312
yi;dd;aa;fi;aa; zhang;rh;gi;bp;gi; 	一张	c=2 d=2.20452e-06 t=7312
yi;dd;aa;fi;aa; zhen;bt;ei;ty;ei; 	一阵	c=1 d=2.37622e-06 t=7312
yi;dd;aa;fi;aa; zhi;of;kb;dh;kb; 	一只	c=1 d=7.94938e-07 t=7312
yi;dd;aa;fi;aa; zhi;sd,su;aa,uq;nf;uq; 	一直	c=1 d=9.66098e-07 t=7312
yi;dd;aa;fi;aa; zhuang;wg;mv;eg;mt; 	一桩	c=1 d=1.64133e-06 t=7312
yi;dd;aa;fi;aa; zuo;rg;gz;xg;gt; 	一座	c=1 d=1.51514e-06 t=7312
yi;dr;ku;no;ku; 	医	c=1 d=5.90329e-06 t=7312
yi;dr;ku;no;ku; liao;mp;bl;ar;bl; 	医疗	c=4 d=2.06102e-05 t=7312
yi;dr;ku;no;ku; sheng;aa;na;ls;pf; 	医生	c=1 d=4.62054e-06 t=7312
yi;dr;ku;no;ku; yuan;bk;ew;tp;ee; 	医院	c=1 d=5.31488e-06 t=7312
yi;fq;zg;cu;zr; shu;rh;ad,vd;ai;vd; 	遗书	c=1 d=3.13646e-07 t=7312
yi;fq;zg;cu;zr; wang;in;xw;fh;wx; 	遗忘	c=1 d=9.95521e-07 t=7312
yi;gq;zt;wu;zd; 	逸	c=1 d=1.88799e-06 t=7312
yi;hy,yh;di,id;ib;dx; 	义	c=2 d=0.69503 t=7312
yi;ii,if;wb,wy,dd;zc;wd; 	亦	c=5 d=0.00960989 t=7312
yi;ii,if;wb,wy,dd;zc;wd; ke;jj;dk;zk;dk; 	亦可	c=1 d=0.000426457 t=7312
yi;kk;dd;ti;wy; 	衣	c=2 d=0.000298752 t=7312
yi;kk;dd;ti;wy; fu;ll;oy;vr;oy; 	衣服	c=1 d=1.06238e-06 t=7312
yi;oe;ky;db;ky; 	咦	c=1 d=2.36437e-06 t=7312
yi;re;rd,ry;vj;vr; 	以	c=25 d=2.72323 t=7312
yi;re;rd,ry;vj;vr; hou;uo;pk;xd;pk; 	以后	c=1 d=7.37501e-07 t=7312
yi;re;rd,ry;vj;vr; ji;uh;nd,pd;cj;pn; 	以及	c=1 d=4.10796e-05 t=7312
yi;re;rd,ry;vj;vr; shang;pd,pu;aa,ba;yf;la; 	以上	c=1 d=0.0291588 t=7312
yi;re;rd,ry;vj;vr; wang;ha,hg;xv;wn;iv; 	以往	c=1 d=1.00051e-06 t=7312
yi;re;rd,ry;vj;vr; wei;hh,uu;dd;ii;dd; 	以为	c=1 d=5.46355e-07 t=7312
yi;tp,tz;cs,sc;vl;sc; yu;ss;aa;fn;al; 	异于	c=1 d=6.80799e-07 t=7312
yi;tt;vg,ag;vi;vv; 	已	c=10 d=0.177945 t=7312
yi;tt;vg,ag;vi;vv; shi;ve;op,ov;ot;or; 	已是	c=1 d=2.83066e-06 t=7312
yi;uf;hd;xl;hx; 	移	c=1 d=7.81082e-06 t=7312
yi;uf;hd;xl;hx; min;rr;ag,kq,vg;dm;vv; 	移民	c=1 d=7.08584e-07 t=7312
yi;vi;ow;oe;ow; 	易	c=1 d=0.000232877 t=7312
yi;vi;ow;oe;ow; dong;ng;xd;hd;xv; 	易懂	c=1 d=0.000335463 t=7312
yi;xk;ry;jt;ry; 	依	c=1 d=7.52398e-07 t=7312
yi;xk;ry;jt;ry; jiu;pv;ao;go;lo; 	依旧	c=5 d=3.19531e-06 t=7312
yi;xy,xh;ry;jb;ry; shi;ha,ap;gy,yg;pu;yg; 	仪式	c=1 d=0.000103597 t=7312
yin;bl;eo;tv;eo; 	阴	c=2 d=2.41376e-06 t=7312
yin;bl;eo;tv;eo; mai;yg;yl;td;yl; 	阴霾	c=2 d=3.19655e-06 t=7312
yin;bn;ej;th;ex; cang;zh;cg,ci;lq;ci; 	隐藏	c=1 d=8.78545e-07 t=7312
yin;bn;ej;th;ex; huan;on;xi;dh;ix; 	隐患	c=4 d=6.04956e-06 t=7312
yin;cc,bv;lo;xy;lo; biao;wf;mu;ef;mx; 	音标	c=4 d=0.141479 t=7312
yin;ge;uq;qe;ur; liao;ls,lh;md;pj;mu; 	饮料	c=1 d=0.0246002 t=7312
yin;ge;uq;qe;ur; pin;oo;kk;dd;kk; 	饮品	c=1 d=3.4837e-07 t=7312
yin;ge;uq;qe;ur; shi;eh;rl,pd;qs;rl; 	饮食	c=3 d=0.0744158 t=7312
yin;nx;kd;rm;kd; 	因	c=14 d=0.94957 t=7312
yin;nx;kd;rm;kd; er;ee;aa;le;al; 	因而	c=1 d=1.37096e-06 t=7312
yin;nx;kd;rm;kd; guo;vw;ad,tm;qe;ln; 	因果	c=1 d=0.00332928 t=7312
yin;or;kj;da;kv; shi;ck;ys;sk;yc; 	吟诗	c=1 d=0.000949097 t=7312
yin;rp;ga;bg;gl; 	引	c=3 d=0.549049 t=7312
yin;rp;ga;bg;gl; lai;uf,ef,dl;am,wb;ah;an; 	引来	c=1 d=1.79591e-06 t=7312
yin;ub;ey,pe;bz;pe; xiang;gh;du,pd,ua;wx;dn; 	印象	c=3 d=5.31551e-06 t=7312
yin;ul;pu,uu;zr;py; qin;vu;lj;ls;nl; 	殷勤	c=1 d=7.5617e-07 t=7312
ying;am;hy,yh;vw;br; 	颖	c=1 d=1.90696e-06 t=7312
ying;rd;ga;xf;ga; 	应	c=4 d=0.00103829 t=7312
ying;rd;ga;xf;ga; dang;hs;xx;yb;xe; 	应当	c=1 d=0.000113353 t=7312
ying;rd;ga;xf;ga; fu;ww,xk;rc;jk;rc; 	应付	c=1 d=1.76035e-06 t=7312
ying;rd;ga;xf;ga; yao;sq;zj,zw;uu;zw; 	应邀	c=1 d=1.01057e-06 t=7312
ying;ty;ug;mb;ug; yao;py;xn;vb;xn; 	硬要	c=1 d=1.01563e-06 t=7312
ying;uq;ze;bu;ze; jie;jy;fq;ub;fn; 	迎接	c=2 d=3.327e-06 t=7312
ying;vu;pj;oe;op; 	影	c=2 d=2.53587e-06 t=7312
ying;zo;cl;ld;ck; ye;pd;aa;cy;la; 	营业	c=2 d=4.74726e-07 t=7312
ying;zo;cl;ld;ck; ye;pd;aa;cy;la; bu;bb;ek,ep;it;le; 	营业部	c=1 d=2.26618e-07 t=7312
ying;zx;cy;lm;cy; 	英	c=3 d=0.0156913 t=7312
ying;zx;cy;lm;cy; wen;jj;wi,dd;vw;wx; 	英文	c=2 d=4.62365e-06 t=7312
ying;zx;cy;lm;cy; yu;co;yw;sd;yk; 	英语	c=1 d=2.14491e-07 t=7312
yong;hh;dd;ik;dn; 	永	c=3 d=0.00107255 t=7312
yong;hh;dd;ik;dn; an;iy;bn;wb;bn; 	永安	c=2 d=2.97167e-06 t=7312
yong;hh;dd;ik;dn; cheng;ch;yi;sa;yi; 	永诚	c=2 d=4.36539e-06 t=7312
yong;hh;dd;ik;dn; heng;nd;xg;hf;xa; 	永恒	c=1 d=2.7333e-06 t=7312
yong;hh;dd;ik;dn; yuan;uq;zy;mu;ze; 	永远	c=9 d=0.188243 t=7312
yong;jp;fy;ut;fy; ji;jp;fq;uq;fl; 	拥挤	c=1 d=0.0702988 t=7312
yong;jp;fy;ut;fy; you;sl;ou,uo;nv;uo; 	拥有	c=1 d=2.67918e-06 t=7312
yong;lp;kf;ty;kl; 	用	c=22 d=0.905109 t=7312
yong;lp;kf;ty;kl; bu;dh;ad,ax;cb;ad; zhao;fs;yo;gq;yo; 	用不着	c=1 d=9.51714e-07 t=7312
yong;lp;kf;ty;kl; xin;nn;dd;hx;dd; 	用心	c=1 d=1.58488e-06 t=7312
